transaction_id,subject_token,occurred_at,amount,currency,channel,product,transaction_type,installments,merchant_id,mcc,merchant_is_new_for_subject,device_fingerprint_token,device_is_new_for_subject,geo_country,geo_region,geo_precision,ip_hash,label_category,is_fraud
69833958-8e36-a820-45db-f2e25ec8202c,subj_cd24f29d81bd4c3b,2025-01-12T06:57:43Z,301.0,BRL,pos,private_label,subscription,3,mer_ead51bfe2e82055b,varejo,True,dev_fc7c337a49761551,True,BR,BR-25,cell,ip_c6f0a899165d1f0b,legitima_confirmada,False
5bd52b40-9ede-ae97-e6d8-a2c78e6027e0,subj_bc0064403056df56,2025-01-12T07:06:59Z,311.62,BRL,pos,credit,purchase,1,mer_8075c510fff62e33,varejo,True,dev_8c78becdda30d99a,False,BR,BR-25,cell,ip_54ab973244e4f4fe,legitima_confirmada,False
2992da43-f6d0-5f69-1749-7f5dbf7e354e,subj_28a80f8be9a1f4c9,2025-01-12T07:19:48Z,425.9,BRL,pos,private_label,subscription,1,mer_fa1d34c1963e1117,varejo,True,dev_3f645ce5811f7c5e,True,AR,INTL,gps,ip_d85154f75ea7a895,em_disputa,True
99b23d60-023c-2c4c-ff92-5673745513a2,subj_f400a26830d838d0,2025-01-12T07:21:30Z,122.01,BRL,ecommerce,credit,bill_payment,1,mer_dc4a0e27f484c494,servicos,True,dev_22266f9c395766be,True,BR,BR-03,cell,ip_8b4d8929938fc52d,legitima_confirmada,False
7e539872-0fea-95f4-7ccd-ec48996d9b74,subj_de0903f20e8c0001,2025-01-12T07:35:44Z,50.73,BRL,recurring,private_label,bill_payment,1,mer_8ce32895f23420a8,servicos,True,dev_31a87023901d214d,True,BR,BR-06,gps,ip_e96c2f23ba216311,legitima_confirmada,False
dcae31d0-8e0c-cfa2-bb32-804e4e94471a,subj_c900630a8a2512fb,2025-01-12T08:10:20Z,107.42,BRL,atm,credit,purchase,1,mer_0dbaf32fda25bbf2,varejo,False,dev_2a69bc977b86b158,False,BR,BR-06,gps,ip_af8596ece237dbca,legitima_confirmada,False
9c33b3bb-7040-6431-13c5-705e96040102,subj_5a4ba3289e2b3882,2025-01-12T08:46:12Z,45.48,BRL,ecommerce,private_label,purchase,1,mer_541c73d7cd5aaf49,saque,True,dev_f00afba37c135aa9,True,BR,BR-24,cell,ip_7f8f026c1f1b6f7f,legitima_confirmada,False
a884e0e6-45c5-df00-c30a-8e2d71c84d2a,subj_710d5d9f0aa237a6,2025-01-12T09:25:54Z,94.91,BRL,atm,credit,purchase,1,mer_53f00a06105e571a,varejo,True,dev_849ec4a8f06c3b03,True,BR,BR-06,cell,ip_cb9d8a59fcfa2afe,legitima_confirmada,False
7ed1e229-8516-4f52-2886-5d8e1fb7dd3d,subj_26f5dc7700d9ae96,2025-01-12T10:47:27Z,116.95,BRL,atm,credit,subscription,1,mer_53e41a6c5a9208c0,servicos,True,dev_69bc9d56d63649c2,False,BR,BR-25,gps,ip_b6c8267a819522a7,legitima_confirmada,False
3cbfc568-e52f-8594-de4a-5c89b500f6f7,subj_a512dd51b32ddffc,2025-01-12T12:13:16Z,44.55,BRL,wallet,private_label,purchase,1,mer_c3942a9f3a294d67,varejo,True,dev_19ff9f4711619bf6,True,BR,BR-06,none,ip_fa4529a6ec9ca0e7,legitima_confirmada,False
01810ce0-ef44-780b-c39e-bf472c104399,subj_d9243e33ba47e3df,2025-01-12T12:20:05Z,73.99,BRL,ecommerce,private_label,withdrawal,3,mer_b88dc165d4e2ff03,saque,True,dev_46e38196666f0537,True,BR,BR-16,cell,ip_762e7384cfd56743,legitima_confirmada,False
1758257a-fdd5-b46d-b70e-6f5bc8daa3eb,subj_dd82a0f404e3a43e,2025-01-12T13:14:48Z,245.56,BRL,recurring,private_label,withdrawal,2,mer_27f45f50e43756b2,varejo,False,dev_43071703bd1b9e8e,False,BR,BR-01,cell,ip_16ab66667c2ac557,legitima_confirmada,False
9252fe4b-5885-fbc2-cb8c-522e46e16d3e,subj_39b3f770484a3f8d,2025-01-12T14:35:21Z,61.18,BRL,pos,credit,purchase,1,mer_73f7246e9379f8d0,varejo,True,dev_1128d08600b201a7,False,BR,BR-21,cell,ip_938e65e60b3b50c2,legitima_confirmada,False
2c8d8ae0-c063-b014-3dce-3a2f894599c3,subj_f88388827fb86455,2025-01-12T14:40:47Z,192.32,BRL,ecommerce,private_label,purchase,2,mer_33cd59e3f0e96d24,varejo,False,dev_044df5a821337af6,False,BR,BR-05,ip,ip_f05184bd7e4283ae,legitima_confirmada,False
d690d759-4673-0fac-f22c-f235fb55d14d,subj_52d24f79f577e947,2025-01-12T14:49:39Z,47.91,BRL,pos,private_label,purchase,1,mer_10a69f952dcfbb1b,varejo,True,dev_2988342c76fff2c6,True,BR,BR-25,gps,ip_ea9f31f7ca4e62c1,legitima_confirmada,False
c830f852-e435-ea0e-aeff-91c9a1df8e80,subj_b6e85c6ce26f775d,2025-01-12T14:59:42Z,316.23,BRL,wallet,private_label,withdrawal,1,mer_711fe94d89ce67ee,servicos,True,dev_76793b02d9fea851,True,BR,BR-23,none,ip_63f1237674ed1eed,sem_desfecho,False
71d4b71a-e81b-f35f-42bd-5aeebd873a24,subj_5a4ba3289e2b3882,2025-01-12T15:04:39Z,37.95,BRL,ecommerce,private_label,subscription,10,mer_9451342bac3a4109,servicos,False,dev_d6305f10cc57a08f,False,BR,BR-00,cell,ip_f9bcb9e79753d772,legitima_confirmada,False
51a1a565-2b43-a034-46c3-5bd010e68d07,subj_edfee7f2f7025881,2025-01-12T15:16:31Z,111.7,BRL,pos,credit,purchase,1,mer_5799f357cfdef9bd,saque,True,dev_335872531faa028a,True,BR,BR-25,cell,ip_cf2ea31f5a7ddc68,legitima_confirmada,False
5cef83af-4bfc-7df9-692c-6b0adb436cff,subj_f94de0f9726a3146,2025-01-12T15:34:28Z,319.04,BRL,wallet,credit,purchase,1,mer_486b386e954c6f2a,digital,True,dev_2708d7da66487719,True,BR,BR-15,ip,ip_b92b0b795b4e91d1,legitima_confirmada,False
08c2749f-c761-f39a-92ee-fae344b0d2d3,subj_31566639f62dbd42,2025-01-12T16:18:56Z,84.93,BRL,ecommerce,private_label,purchase,1,mer_cd6577cf660999cd,servicos,False,dev_d325aab3578a803a,False,BR,BR-17,cell,ip_09dea59f28be698c,legitima_confirmada,False
2c1bb304-d880-e8d3-030a-879469170682,subj_fbb1eedf9b242199,2025-01-12T16:20:36Z,95.81,BRL,ecommerce,credit,subscription,3,mer_8ca86f7c8f6763bd,varejo,True,dev_57c7e1c7ce72c270,True,BR,BR-02,gps,ip_e3e7f0b51103b402,legitima_confirmada,False
55c658c7-e35e-5af7-deb8-137fe2c8cdbb,subj_bea17f2690282861,2025-01-12T16:20:47Z,29.69,BRL,pos,credit,purchase,3,mer_9327ffc315d0dd65,saque,True,dev_0c6f662007566834,True,BR,BR-17,gps,ip_dd54dfc89fc5fe67,legitima_confirmada,False
894e7638-89e3-34c1-1a1b-e62896c16f36,subj_38fe62d6cffecfec,2025-01-12T16:31:41Z,190.72,BRL,wallet,private_label,purchase,1,mer_b5d1281b3bd14b10,viagem,False,dev_37cc365040157445,False,BR,BR-07,gps,ip_fb232645cd41bbb5,fraude_confirmada,True
c621e8e6-9039-9caf-c419-ce0e291f6573,subj_72c58b8341b99e6e,2025-01-12T16:45:59Z,196.81,BRL,atm,private_label,purchase,1,mer_9792c400afe7efe6,varejo,True,dev_8927569cd399d441,True,BR,BR-19,gps,ip_a7a476632e7965aa,legitima_confirmada,False
c324d1de-b53e-c99c-140e-bca7508ff674,subj_a3414409c110e008,2025-01-12T18:22:57Z,160.77,BRL,ecommerce,private_label,purchase,1,mer_5b468ddf3d58f828,varejo,True,dev_45edec7b2d018677,True,BR,BR-04,none,ip_47867fa24fdf6556,fraude_confirmada,True
de77cfbd-0c35-1a25-d9e9-1c98d4abd6cc,subj_313ed7191886aa25,2025-01-12T18:36:46Z,71.74,BRL,pos,credit,purchase,1,mer_a2040216a558fcf1,digital,True,dev_4d8c5b81913c12d9,True,BR,BR-08,cell,ip_b49f40ee70d645f1,legitima_confirmada,False
27c86878-6265-cbd4-3f95-9801fc364602,subj_4a2995834ee396db,2025-01-12T19:20:23Z,179.9,BRL,pos,credit,purchase,1,mer_0401645092cb4e36,varejo,True,dev_010127159862f48c,True,BR,BR-03,gps,ip_809051ec69e38c55,legitima_confirmada,False
4b453705-2b3c-89b7-ee0a-ab23834b67c0,subj_e60ed5e282d8edc3,2025-01-12T20:18:55Z,204.12,BRL,pos,private_label,purchase,6,mer_614b593c92931207,servicos,False,dev_d08832484196d037,False,BR,BR-15,gps,ip_ed8166501ca8317a,legitima_confirmada,False
8b55d5eb-3351-0266-91ce-0129c0d1bc81,subj_d91d6c13b116b68f,2025-01-13T00:56:12Z,48.56,BRL,pos,private_label,purchase,2,mer_62de5a508d7361bc,varejo,True,dev_6023688655ec8813,True,BR,BR-14,gps,ip_03117e8b0021f62c,sem_desfecho,False
d6b12c78-aa3a-0a16-2df9-30ba294bad1a,subj_101c58e41ce7b2a1,2025-01-13T01:00:40Z,109.31,BRL,pos,credit,purchase,10,mer_51f6b1c6bf375321,servicos,True,dev_aa58f99b4d950d18,True,BR,BR-05,gps,ip_df1f1539db058ac6,legitima_confirmada,False
3f9a361f-b56b-f6bf-e8a7-ec8564c0f541,subj_39b3f770484a3f8d,2025-01-13T01:08:28Z,71.69,BRL,pos,credit,purchase,1,mer_b95cd5c99d23f56d,digital,False,dev_1128d08600b201a7,False,BR,BR-21,cell,ip_f8858ad4083bee99,legitima_confirmada,False
a5c7a70c-eb0a-8abe-d811-d98a64930435,subj_68187a13c20a13be,2025-01-13T01:59:22Z,316.8,BRL,pos,credit,purchase,3,mer_c8b34fc49450e8b4,servicos,True,dev_fe786a9cc810ebeb,True,BR,BR-01,ip,ip_2b74bc20ac91a59e,legitima_confirmada,False
4d01af36-f2f8-e8f0-5816-bfa97b3616a2,subj_adef245428025dd5,2025-01-13T02:19:44Z,671.81,BRL,wallet,credit,purchase,1,mer_fe919dc11353f3b4,varejo,True,dev_ba8ed2b9d7832b71,True,BR,BR-17,gps,ip_a5f43789033c3d07,em_disputa,True
cb7abf89-9c5c-d920-a83a-c8f865b7425f,subj_49dded3b60fce967,2025-01-13T03:46:42Z,36.46,BRL,pos,credit,bill_payment,10,mer_3b5fbab9b75496b1,varejo,False,dev_800b532e2da93628,False,BR,BR-00,ip,ip_1d4ea6b28bdc3d6e,legitima_confirmada,False
942a0af4-6fdd-4c75-cc77-5ecdbbbefb68,subj_144fc1c31192922d,2025-01-13T04:18:48Z,92.92,BRL,ecommerce,credit,bill_payment,6,mer_c0f5998e7031c4c7,varejo,True,dev_d6702e61b7e55576,True,BR,BR-19,cell,ip_5a5a8e7b00e79a2d,sem_desfecho,False
c297228d-4739-8b61-8ab9-902bcf7d769f,subj_dbc48efd0a973036,2025-01-13T05:45:47Z,73.38,BRL,recurring,credit,purchase,1,mer_51da72d73a24470f,saque,True,dev_0064fd1eed2786b1,True,BR,BR-24,gps,ip_93ba4ce9456d1931,legitima_confirmada,False
0a316e43-e9b6-47fb-b866-a6f89af7b039,subj_4f16a768bc4719e1,2025-01-13T06:25:58Z,512.09,BRL,pos,private_label,subscription,2,mer_325f7602ddbcacfc,digital,True,dev_3d37823c829a16f6,True,BR,BR-24,cell,ip_87813cba7b66679b,legitima_confirmada,False
9eb235fb-f134-84c9-c527-010bc9a3af41,subj_39b3f770484a3f8d,2025-01-13T07:20:16Z,130.78,BRL,pos,credit,purchase,1,mer_504c210745c79ab3,servicos,False,dev_1128d08600b201a7,False,BR,BR-21,ip,ip_d87f4e936b7ec864,legitima_confirmada,False
d1cfd316-f803-c554-80bb-1d6a70c8ca16,subj_1caf1d20aadde5f1,2025-01-13T07:28:28Z,182.36,BRL,pos,private_label,purchase,1,mer_254c2b1d2fd04423,digital,True,dev_45d49aa3574d4a58,True,BR,BR-02,cell,ip_859323bbe4f7cd9b,legitima_confirmada,False
32f70421-a655-dece-3859-6268528b969c,subj_399fd2d499768faf,2025-01-13T07:31:40Z,30.53,BRL,ecommerce,credit,purchase,10,mer_b0ef06e13cb5f513,servicos,True,dev_0fef1ec9792d82ea,True,BR,BR-13,cell,ip_2162c39b82249bca,legitima_confirmada,False
55f4c023-1853-a8cb-71c2-fe4378771d21,subj_694fd04a5df60f26,2025-01-13T07:55:47Z,367.05,BRL,pos,credit,purchase,1,mer_d2c445a67003342e,servicos,True,dev_00bd67b8dfb8d0a0,True,BR,BR-17,none,ip_eadda6431a63eb5b,legitima_confirmada,False
25eaa071-71b9-e39a-4925-22ce53250fc3,subj_9c2b10d95ee19342,2025-01-13T07:59:37Z,244.25,BRL,pos,credit,purchase,3,mer_0b893b2595df889c,servicos,True,dev_117f97a4d62f6083,False,BR,BR-04,gps,ip_6c5e78e8a925c140,legitima_confirmada,False
165271b6-8fb5-c85b-976a-f02252f041e3,subj_a343ba08e51b0163,2025-01-13T08:01:10Z,25.61,BRL,ecommerce,private_label,purchase,1,mer_00fd09be510e8c6d,varejo,True,dev_0d1eef8e29796a7a,True,BR,BR-14,none,ip_5ae76482bd7a35f2,legitima_confirmada,False
a0ba07f0-a31e-ecbb-6afc-4f358cb849f5,subj_c5528de81cad9e10,2025-01-13T08:04:00Z,203.36,BRL,ecommerce,credit,purchase,1,mer_c58f4090ba3d8fae,servicos,True,dev_65a69b398ba22c93,True,BR,BR-00,gps,ip_3490045e65376502,legitima_confirmada,False
0f51f9af-ecba-fe98-4b90-981fb6fe1c51,subj_52308fdceb8bba21,2025-01-13T08:48:08Z,54.94,BRL,ecommerce,private_label,purchase,3,mer_88df20ea12b13a6c,servicos,True,dev_4309b680b2d76454,True,BR,BR-16,gps,ip_e479767d17f758e1,legitima_confirmada,False
ff3d9292-f4ab-a671-8441-d2d380113c30,subj_041a4d0022369d45,2025-01-13T08:54:24Z,166.56,BRL,recurring,private_label,subscription,1,mer_19381aa040ff2912,varejo,True,dev_f5c869a644c9c454,True,BR,BR-14,cell,ip_2cda5a3816944b8d,sem_desfecho,False
b1bd3f1e-c84a-b2c7-a81c-2523a1bf1c7a,subj_39b3f770484a3f8d,2025-01-13T08:58:09Z,55.14,BRL,wallet,credit,purchase,6,mer_50926b85bb1d821b,servicos,True,dev_1128d08600b201a7,False,BR,BR-21,ip,ip_585a066a96e2066e,legitima_confirmada,False
0b23db22-a11f-44b2-0b39-378bf0638d3e,subj_0c366c48bb772464,2025-01-13T09:40:44Z,144.42,BRL,recurring,credit,purchase,1,mer_ef7fb91000477ea0,varejo,True,dev_a464a67f93811c8e,True,BR,BR-01,ip,ip_6cdd1323f939d388,legitima_confirmada,False
c29387dc-0209-335d-4df3-76d7c1240b1d,subj_101c58e41ce7b2a1,2025-01-13T09:44:36Z,210.41,BRL,atm,credit,purchase,3,mer_427858f3682930cc,servicos,False,dev_2b029a6e1036bf71,False,BR,BR-05,cell,ip_ac9cafc88b70216d,legitima_confirmada,False
137ad611-c2d7-3dd8-1231-b6664289b22d,subj_4ad7a6d03980c00d,2025-01-13T09:57:13Z,262.97,BRL,ecommerce,private_label,purchase,10,mer_617560a0cd9d02a6,saque,False,dev_187c583883e8bc25,False,BR,BR-10,ip,ip_53c33b1860facc38,legitima_confirmada,False
2317be85-26b3-a320-4a35-684fa4f7e389,subj_605a1f951bc650b7,2025-01-13T10:52:16Z,46.91,BRL,pos,credit,purchase,3,mer_46e050ea6dcf95ad,varejo,True,dev_93b294c56058b1f3,True,BR,BR-09,ip,ip_cc637814c9ef16c9,legitima_confirmada,False
f48bddbb-78dc-b996-d0df-c589abe00607,subj_4c185e2c0fdfed14,2025-01-13T11:17:41Z,281.29,BRL,wallet,private_label,purchase,1,mer_579022284d28a9d1,viagem,True,dev_de7b3f7e00a846a4,True,BR,BR-21,gps,ip_369292815ef17d95,legitima_confirmada,False
55182797-e206-8d35-76e3-af6453a3ef4a,subj_69ea29b20f640811,2025-01-13T11:59:30Z,195.97,BRL,wallet,credit,purchase,1,mer_abf8fd4bb54cce61,digital,True,dev_d5aa7fb39b9f2b5d,True,BR,BR-18,gps,ip_e92c58916e2a85a8,legitima_confirmada,False
55f46029-9f39-86d2-9001-9c2df02dce93,subj_88b64b03a8511070,2025-01-13T12:15:57Z,82.42,BRL,pos,credit,purchase,10,mer_e04b6785524c092d,servicos,True,dev_8bc9ef7911d35737,True,BR,BR-21,gps,ip_f7506d77627bea3b,legitima_confirmada,False
72349eaa-eafc-6a80-7bee-93ffd32f0fa7,subj_8210c89522f550e8,2025-01-13T13:41:18Z,25.56,BRL,ecommerce,credit,bill_payment,6,mer_197c8a8afbe43039,varejo,True,dev_a6fbba783968cd68,True,BR,BR-06,gps,ip_a07e1046fae14e93,sem_desfecho,False
c9915fdd-bd88-6a01-ca68-7b6bc9656d44,subj_d9243e33ba47e3df,2025-01-13T14:10:15Z,226.79,BRL,ecommerce,private_label,purchase,6,mer_287041977fc740dc,servicos,False,dev_781d896ef9530265,True,BR,BR-16,cell,ip_63fd202ef8088684,legitima_confirmada,False
c601e1e3-622a-be19-1f9d-2907ff755d1a,subj_3fef7009c809015c,2025-01-13T14:30:05Z,173.85,BRL,ecommerce,credit,purchase,1,mer_967fb355b0dbb972,servicos,True,dev_9d121e3879e082cc,False,BR,BR-16,gps,ip_7fba90bad129fade,legitima_confirmada,False
7725f65d-c892-3b4f-0ab9-b0c1b85134fa,subj_c71ef7a6d9b9ada4,2025-01-13T14:38:25Z,138.61,BRL,recurring,credit,purchase,1,mer_340d7e8712af8c98,servicos,False,dev_4ad97d1028c78cc3,False,BR,BR-14,cell,ip_c0166b63a420c299,sem_desfecho,False
341974ee-43f5-77da-de5f-e6cdde16eba4,subj_f3d1f1ea771ca429,2025-01-13T15:31:01Z,93.26,BRL,pos,credit,purchase,2,mer_832786bdb7b4aa90,viagem,False,dev_cc4c97c317ebe028,False,BR,BR-07,gps,ip_1897339d9aa31493,legitima_confirmada,False
6e984a34-27d5-f993-c270-56b3d81dd3a9,subj_68187a13c20a13be,2025-01-13T16:03:07Z,326.05,BRL,ecommerce,credit,purchase,1,mer_dd5abb772793def3,varejo,False,dev_cac8e422fb04d0b8,False,BR,BR-01,ip,ip_ebcda066af0bf571,fraude_suspeita,True
ca1092ed-06b4-b155-8b16-f90165668f4b,subj_91d410b30f5f0125,2025-01-13T18:06:35Z,101.9,BRL,pos,credit,purchase,1,mer_20b1f443083a14e0,varejo,True,dev_cab24677d6e7406b,True,BR,BR-06,ip,ip_568196956ca6ef81,legitima_confirmada,False
e611a263-e5b1-d06c-8d6e-9b6676f7c0a3,subj_a25f3fcc0cea07da,2025-01-13T18:14:22Z,167.84,BRL,pos,private_label,withdrawal,1,mer_367507b1371bbb95,saque,True,dev_5ad18b6b26fc19f2,True,BR,BR-03,ip,ip_5f10ee9e649ead3b,fraude_suspeita,True
15f3f9d6-fe5f-94ee-646e-8161609bbdc8,subj_72c58b8341b99e6e,2025-01-13T18:17:52Z,128.49,BRL,atm,private_label,purchase,3,mer_f16fd79e2afb4790,varejo,True,dev_c4fddfd9a1ebdcf4,False,BR,BR-19,gps,ip_1f9d686fc8ff749f,sem_desfecho,False
f1fe876c-1aaf-3f5f-7f36-05f3c089d38c,subj_b45213b400fe7e50,2025-01-13T18:39:13Z,164.96,BRL,recurring,credit,purchase,1,mer_c4f8b89ed17fa1c9,varejo,True,dev_b4f452905bfc8cda,False,BR,BR-07,gps,ip_169088a37f44821f,legitima_confirmada,False
5f3e218b-f30c-f186-81d7-0845174b45d4,subj_5a06a4b6254d1cb6,2025-01-13T19:09:15Z,196.99,BRL,ecommerce,credit,purchase,1,mer_e386a436918e0650,digital,False,dev_0809b861f127008a,False,BR,BR-07,cell,ip_7a50bfd5be775d19,legitima_confirmada,False
b5fab560-e9bb-cb59-17db-87ddd9becc33,subj_5385bfcb8103bdf5,2025-01-13T19:59:02Z,20.78,BRL,wallet,credit,purchase,1,mer_d61a0b7c8604fd32,servicos,True,dev_d7bea1fd1dca6fd6,True,BR,BR-25,none,ip_20633c7ad2abbe01,sem_desfecho,False
0dfe23ad-3f49-61e0-8dd4-c7dab0fc4193,subj_6de974575090a747,2025-01-13T20:32:44Z,246.16,BRL,ecommerce,private_label,purchase,6,mer_6f073790c70b0ef4,digital,True,dev_655f61e3248782bc,True,BR,BR-10,gps,ip_b7e209de54d8c82b,legitima_confirmada,False
bd262918-0fe6-81c9-772c-808c03688caf,subj_c7e13d1eb0a3c4e1,2025-01-13T21:10:05Z,500.82,BRL,atm,credit,withdrawal,1,mer_bd4572099bd37236,digital,True,dev_9c675d2de5fa7fba,True,BR,BR-24,ip,ip_5ea775c8c853cb62,legitima_confirmada,False
d7ac96e9-214d-05ef-3540-2c1b175900b2,subj_6b39b5e563841e4f,2025-01-13T21:44:29Z,99.27,BRL,atm,private_label,purchase,1,mer_19328089c0fb0f07,varejo,True,dev_991efae70d20b899,True,BR,BR-14,gps,ip_8b6a6466de1d14cf,legitima_confirmada,False
68e0a254-5356-f4e5-f5dd-62e7361a4d67,subj_57f3468074108fb2,2025-01-13T22:09:02Z,39.62,BRL,pos,private_label,purchase,2,mer_5d177b553d2ee115,servicos,False,dev_b05af3b70afe27a7,False,AR,INTL,gps,ip_836ed8ffaed3b2cf,legitima_confirmada,False
f0dee48c-451e-ed32-5695-5bf92c4564b8,subj_008b601976b24746,2025-01-13T22:36:26Z,254.0,BRL,pos,credit,bill_payment,1,mer_5cb7e631ba09f095,saque,True,dev_1d26e3e3f11bee29,True,BR,BR-10,gps,ip_f7dcaf016ad98abb,legitima_confirmada,False
db629171-d331-ff00-6e9c-5fc71762e020,subj_0595552d6476c750,2025-01-13T22:47:00Z,159.09,BRL,wallet,credit,purchase,3,mer_f19df8b7ee79298f,varejo,False,dev_42d18825ffe75267,False,BR,BR-16,ip,ip_df2badf9337284c5,legitima_confirmada,False
eef1704e-423a-6a24-a446-04e4ff5c59f0,subj_9abea72f8114c72b,2025-01-13T23:01:36Z,64.89,BRL,ecommerce,private_label,purchase,1,mer_21a8e331e015f211,digital,True,dev_eff960b1c3b4dfa0,True,BR,BR-26,gps,ip_514d509374f49d23,legitima_confirmada,False
894e243f-bb38-7a28-9a10-78bd135c6ca2,subj_d9243e33ba47e3df,2025-01-13T23:20:22Z,47.46,BRL,ecommerce,private_label,bill_payment,1,mer_c8cd67667ec61153,servicos,False,dev_9dc6a69d82e4b1b1,False,BR,BR-16,gps,ip_9d496d36b4ab2d3d,legitima_confirmada,False
775fa5a2-5f5d-0835-af14-2c7fce653f7c,subj_3dbbec79d0ad5524,2025-01-14T00:12:51Z,39.03,BRL,pos,credit,purchase,1,mer_27d84733decde0a5,viagem,False,dev_19c2fe8580dc8619,False,BR,BR-01,ip,ip_46ad82a08a28839e,legitima_confirmada,False
aef33280-2044-7fbd-ca43-da629bda8eb6,subj_101c58e41ce7b2a1,2025-01-14T00:21:35Z,936.4,BRL,recurring,credit,purchase,12,mer_1867b1ab824e63f5,digital,True,dev_2b029a6e1036bf71,False,BR,BR-09,gps,ip_3ac40fa0f426bd15,fraude_confirmada,True
d2de4c6d-0ede-4b3f-6a72-e17f40946f95,subj_c71ef7a6d9b9ada4,2025-01-14T02:06:04Z,197.13,BRL,ecommerce,credit,purchase,1,mer_dff155d778c4ec63,digital,True,dev_4ad97d1028c78cc3,False,BR,BR-23,gps,ip_1dd3d9aa3b928c80,legitima_confirmada,False
a61d4e2f-e230-62d7-0825-0be00fe055eb,subj_9c2b10d95ee19342,2025-01-14T02:25:34Z,139.0,BRL,ecommerce,credit,purchase,1,mer_bb0db2bbe4a060ff,servicos,False,dev_117f97a4d62f6083,False,BR,BR-21,ip,ip_9c5100e1cb547bd2,legitima_confirmada,False
75f4b94d-131b-e43b-849c-40cf89343177,subj_555ab5d6c0af9e30,2025-01-14T02:36:37Z,87.18,BRL,pos,credit,purchase,1,mer_84012bc67d756ef7,viagem,True,dev_655f61e3248782bc,False,BR,BR-16,ip,ip_80f909a49dd9a35a,legitima_confirmada,False
a57affea-0039-f898-c8ec-f76680a40695,subj_5a4ba3289e2b3882,2025-01-14T03:52:20Z,54.13,BRL,ecommerce,private_label,purchase,2,mer_76e67cda2c263331,varejo,False,dev_d6305f10cc57a08f,False,BR,BR-24,cell,ip_796d9282f4b1d2a4,legitima_confirmada,False
9e8b1622-9d7a-25e0-3d17-bbcd9c0a407b,subj_6fa2e115037b685d,2025-01-14T04:19:11Z,14.62,BRL,pos,credit,bill_payment,1,mer_41e95f0c8943a8bb,servicos,True,dev_f1651fc266c30f9a,True,BR,BR-03,ip,ip_8bac93060e4fb3ad,legitima_confirmada,False
6d7acaa1-ad7b-fb49-56d1-3642698b7052,subj_83d9942312fe5eb6,2025-01-14T04:27:03Z,91.48,BRL,ecommerce,credit,purchase,3,mer_4bc18237e170b79f,servicos,False,dev_9957f6eb8027797e,False,BR,BR-03,ip,ip_6bfc93ccaf277372,legitima_confirmada,False
260eaf14-5ec6-17b7-1dbe-69b388a96d1d,subj_33bab19ee612d62b,2025-01-14T04:42:41Z,29.0,BRL,pos,credit,purchase,1,mer_fe1694c75b2b4a75,servicos,True,dev_51b0df94169b3f0e,True,BR,BR-17,gps,ip_3de34472b9e93a91,legitima_confirmada,False
a3af70c7-6ee7-bc26-a422-2dd5ffb68003,subj_a048a29da2bd9bc2,2025-01-14T04:45:45Z,147.45,BRL,ecommerce,credit,purchase,1,mer_ddc141884e4de14f,aposta,True,dev_af6a1962e91c4c62,True,BR,BR-08,cell,ip_23ae5ce724ce1450,legitima_confirmada,False
dbaa6aa9-e5e6-3838-36d1-cdfdb41d9598,subj_2ef35a35df2daf28,2025-01-14T06:36:04Z,33.67,BRL,pos,private_label,purchase,1,mer_7402fdabd8aec050,digital,True,dev_d7060707f5b8eab0,False,BR,BR-16,gps,ip_8bf4b9038d0edef4,legitima_confirmada,False
216a7f52-5e01-02b3-fb8d-085eb0c01602,subj_27267b50f69ffe31,2025-01-14T07:27:56Z,198.12,BRL,ecommerce,credit,purchase,1,mer_a94b878e01fd742b,digital,True,dev_a201f0c4aaf273b8,True,BR,BR-04,gps,ip_be6d26d493b2e113,legitima_confirmada,False
20c00f2e-7b47-7fa4-7336-eda1e26ab526,subj_d9243e33ba47e3df,2025-01-14T07:43:02Z,75.17,BRL,ecommerce,private_label,bill_payment,6,mer_cd5ed8a077308453,servicos,False,dev_9dc6a69d82e4b1b1,False,BR,BR-16,cell,ip_3d5eb0129bbc085b,legitima_confirmada,False
0d1749d1-cc30-49e4-0089-bda55dd81294,subj_0ba2fa542b8358c8,2025-01-14T07:52:37Z,233.1,BRL,ecommerce,private_label,purchase,1,mer_e005bdf18f5c4872,digital,False,dev_864148271f5a36c7,False,BR,BR-23,gps,ip_b118a45a9f56501f,legitima_confirmada,False
5921fc9d-c492-35f0-28b1-40cc52769d13,subj_e1dfc9b1c7b3dcc0,2025-01-14T08:01:53Z,110.88,BRL,pos,credit,purchase,1,mer_cdb53327f8149805,servicos,True,dev_d167222830176c36,True,BR,BR-10,ip,ip_f81d795d808ddbae,legitima_confirmada,False
cd320520-4ea7-c9c7-9f5e-9c9d89771aed,subj_399ba9d4dbea9875,2025-01-14T08:25:48Z,42.94,BRL,ecommerce,credit,withdrawal,18,mer_5b49dfe40451e6ca,viagem,True,dev_8303532a03867e0a,True,BR,BR-22,none,ip_733bb4d76d49e74b,fraude_confirmada,True
4ce6e3dd-4c86-4f1a-7853-894fd1466609,subj_694fd04a5df60f26,2025-01-14T10:10:48Z,457.11,BRL,pos,credit,purchase,3,mer_b191407514d10965,varejo,False,dev_84d252d567c8f7e3,False,BR,BR-17,cell,ip_f30ddccbb2cabb98,legitima_confirmada,False
